freq,stk_flow,indic_fo,unit,geo\TIME_PERIOD	1990 	2000 	2006 	2007 	2008 	2009 	2010 	2011 	2012 	2013 	2014 	2015 	2016 	2017 	2018 	2019 	2020 	2021 	2022 
A,INCR,OLWTC_AWS,THS_HA,DE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	2.19 	0 	: 	0 	0 	0.04 	: 
A,INCR,OLWTC_AWS,THS_HA,HR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	: 
A,INCR,OLWTC_AWS,THS_HA,IE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.1 	0.09 	: 	: 	: 	: 	: 	: 	: 
A,INCR,OLWTC_AWS,THS_HA,NL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1.09 	1.09 	: 	: 	: 	: 	: 
A,INCR,OLWTC_AWS,THS_HA,NO	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	: 	0 	: 	: 	: 
A,INCR,OLWTC_AWS,THS_HA,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	12.61 	11.59 	11.77 	11.94 	12.87 	13.86 	14.95 	: 
A,INCR,OWL,MIO_EUR,BG	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 	0 	0 	: 
A,INCR,OWL,MIO_EUR,MK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	: 
A,INCR,OWL,MIO_EUR,NL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	: 	: 
A,INCR,OWL,MIO_NAC,BG	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 	0 	0 	: 
A,INCR,OWL,MIO_NAC,MK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.06 	0.11 	0.07 	0.09 	: 
A,INCR,OWL,MIO_NAC,NL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	: 	: 
A,INCR,OWL,THS_HA,AT	: 	: 	: 	: 	: 	1.4 p	1.4 p	1.4 p	1.4 p	1.4 p	1.4 p	1.4 p	1.4 p	1.4 p	1.4 p	1.4 p	1.4 p	1.4 p	1.4 p
A,INCR,OWL,THS_HA,BA	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2 	: 	: 	: 	: 	: 	: 
A,INCR,OWL,THS_HA,BG	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 	0 	0 	: 
A,INCR,OWL,THS_HA,CY	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0.1 	0.04 	0.06 	0 	0.02 	0.82 	: 
A,INCR,OWL,THS_HA,HR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	6 	0 	2.5 	0.5 	0.2 	0.1 	4.8 	13.9 	: 
A,INCR,OWL,THS_HA,IE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	: 	12.41 	12.41 	12.41 	12.41 	: 
A,INCR,OWL,THS_HA,LT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	: 	: 
A,INCR,OWL,THS_HA,MK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.09 	0.15 	0.09 	0.09 	: 
A,INCR,OWL,THS_HA,NL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	: 	: 
A,INCR,OWL,THS_HA,NO	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	29 	19 	13 	: 	19 	21 	: 	: 
A,INCR,OWL,THS_HA,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	70.76 	69.91 	69.91 	69.91 	69.91 	69.91 	69.91 	: 
A,INCR,OWL_AWS,MIO_EUR,BG	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	: 	: 	: 
A,INCR,OWL_AWS,MIO_EUR,MK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	: 
A,INCR,OWL_AWS,MIO_NAC,BG	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	: 	: 	: 
A,INCR,OWL_AWS,MIO_NAC,MK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.02 	0.07 	0.03 	0.01 	: 
A,INCR,OWL_AWS,THS_HA,AT	: 	: 	: 	: 	: 	0 e	0 e	0 e	0 e	0 e	0 e	0 e	0 e	0 e	0 e	0 e	0 e	0 e	0 e
A,INCR,OWL_AWS,THS_HA,BG	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 	: 
A,INCR,OWL_AWS,THS_HA,HR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	: 
A,INCR,OWL_AWS,THS_HA,MK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.04 	0.09 	0.04 	0.01 	: 
A,INCR,OWL_AWS,THS_HA,NO	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	: 	0 	: 	: 	: 
A,INCR,OWL_AWS,THS_HA,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	12.91 	11.73 	11.73 	11.73 	11.73 	11.73 	11.73 	: 
A,RCLAS,FAWS,MIO_EUR,BG	: 	: 	2.56 	-11.25 	-15.34 	-11.76 	3.58 	0 	0 	0 b	79.76 	475 	0 	0 	0 	0 	1103.38 	267.92 	: 
A,RCLAS,FAWS,MIO_EUR,DE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	-17.56 	-8.72 	-3.23 	-0.36 	0.03 	104.01 	780.03 	: 	: 
A,RCLAS,FAWS,MIO_EUR,PL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.24 	-0.19 	-0.48 	-3.74 	-2.04 	-0.21 	1.28 	-0.61 	: 
A,RCLAS,FAWS,MIO_EUR,RO	: 	: 	: 	: 	: 	: 	19.7 	24.65 	12.16 	35.65 	4.82 	-6.15 	14.38 	-15.47 	12.09 	30.63 	-14.08 	-197.99 	: 
A,RCLAS,FAWS,MIO_EUR,SI	: 	: 	: 	: 	: 	: 	: 	: 	0.78 	0 	0 	1.31 	0 	0 	0 	0 	0.03 	0 	0 
A,RCLAS,FAWS,MIO_EUR,SK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.89 	1 	0.56 	0.26 	-0.16 	0.33 	: 	-0.16 	: 
A,RCLAS,FAWS,MIO_NAC,BG	: 	: 	5 	-22 	-30 	-23 	7 	0 	0 	0 b	156 	929 	0 	0 	0 	0 	2158 	524 	: 
A,RCLAS,FAWS,MIO_NAC,DE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	-17.56 	-8.72 	-3.23 	-0.36 	0.03 	104.01 	780.03 	: 	: 
A,RCLAS,FAWS,MIO_NAC,PL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1 	-0.8 	-2.1 	-15.9 	-8.7 	-0.9 	5.7 	-2.8 	: 
A,RCLAS,FAWS,MIO_NAC,RO	: 	: 	: 	: 	: 	: 	82.96 	104.48 	54.23 	157.55 	21.4 	-27.35 	64.57 	-70.67 	56.27 	145.35 	-68.12 	-974.4 	: 
A,RCLAS,FAWS,MIO_NAC,SI	: 	: 	: 	: 	: 	: 	: 	: 	0.78 	0 	0 	1.31 	0 	0 	0 	0 	0.03 	0 	0 
A,RCLAS,FAWS,MIO_NAC,SK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.89 	1 	0.56 	0.26 	-0.16 	0.33 	: 	-0.16 	: 
A,RCLAS,FAWS,THS_HA,AT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 e	: 	: 	: 	: 
A,RCLAS,FAWS,THS_HA,BG	: 	: 	1 	-6 	-7 	-5 	2 	0 	0 	0 b	0 	92 	0 	0 	0 	0 	214 	52 	: 
A,RCLAS,FAWS,THS_HA,DE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	-6.03 	-11.54 	-1.8 	-0.23 	-0.04 	-15.02 	-63.15 	-9.32 	: 
A,RCLAS,FAWS,THS_HA,HR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	-13 	0 	9 	2.5 	1.1 	0.4 	0 	: 
A,RCLAS,FAWS,THS_HA,LT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	3 	7 	10 	8.7 	: 	: 	0 	: 	: 
A,RCLAS,FAWS,THS_HA,LU	: 	: 	: 	: 	: 	: 	-0.15 	0 	-0.13 	0 	-0.17 	0 	0 	-0.14 	0 	0 	-0.38 	-0.28 	: 
A,RCLAS,FAWS,THS_HA,NL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	: 	: 
A,RCLAS,FAWS,THS_HA,NO	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	-4 	-7 	-12 	: 	2 	-7 	: 	: 
A,RCLAS,FAWS,THS_HA,PL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.2 	-0.2 	-0.5 	-3.6 	-2 	-0.2 	1.3 	-0.6 	: 
A,RCLAS,FAWS,THS_HA,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 	0 	: 
A,RCLAS,FAWS,THS_HA,RO	: 	: 	: 	: 	: 	: 	23.79 	34.81 	18.83 	45.73 	5.23 	-5.87 	13.86 	-15.18 	8.48 	21.91 	-10.28 	-163.11 	: 
A,RCLAS,FAWS,THS_HA,SI	: 	: 	: 	: 	: 	: 	: 	: 	0.4 	0 	0 	0.88 	0 	0 	0 	0 	0.02 	0 	0 
A,RCLAS,FAWS,THS_HA,SK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1.2 	2 	0.75 	0.34 	-0.21 	0.43 	: 	-0.21 	: 
A,RCLAS,FAWS,THS_HA,UK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1 	-1 	-2 	0.65 	-0.83 	: 	: 	: 	: 
A,RCLAS,FNAWS,MIO_EUR,BG	: 	: 	-2.56 	11.25 	15.34 	11.76 	-3.58 	0 	0 	0 b	7.67 	-454.55 	0 	0 	0 	0 	-1103.38 	-267.92 	: 
A,RCLAS,FNAWS,MIO_EUR,DE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 	0 	0 	: 
A,RCLAS,FNAWS,MIO_EUR,PL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	-0.24 	0.19 	0.48 	3.74 	2.04 	0.21 	-1.28 	0.61 	: 
A,RCLAS,FNAWS,MIO_EUR,RO	: 	: 	: 	: 	: 	: 	-2.12 	-10.84 	-6.58 	-29.09 	1.85 	11.8 	-8.2 	17.11 	1.14 	-4.01 	15.6 	227.2 	: 
A,RCLAS,FNAWS,MIO_EUR,SI	: 	: 	: 	: 	: 	: 	: 	: 	-0.78 	0 	0 	-0.27 	0 	0 	0 	0 	-0.03 	0 	0 
A,RCLAS,FNAWS,MIO_EUR,SK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	-0.29 	0 	-0.18 	0 	0.05 	-0.11 	: 	0.05 	: 
A,RCLAS,FNAWS,MIO_NAC,BG	: 	: 	-5 	22 	30 	23 	-7 	0 	0 	0 b	15 	-889 	0 	0 	0 	0 	-2158 	-524 	: 
A,RCLAS,FNAWS,MIO_NAC,DE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 	0 	0 	: 
A,RCLAS,FNAWS,MIO_NAC,PL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	-1 	0.8 	2.1 	15.9 	8.7 	0.9 	-5.7 	2.8 	: 
A,RCLAS,FNAWS,MIO_NAC,RO	: 	: 	: 	: 	: 	: 	-8.92 	-45.95 	-29.35 	-128.54 	8.23 	52.47 	-36.8 	78.17 	5.31 	-19.04 	75.47 	1118.15 	: 
A,RCLAS,FNAWS,MIO_NAC,SI	: 	: 	: 	: 	: 	: 	: 	: 	-0.78 	0 	0 	-0.27 	0 	0 	0 	0 	-0.03 	0 	0 
A,RCLAS,FNAWS,MIO_NAC,SK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	-0.29 	0 	-0.18 	0 	0.05 	-0.11 	: 	0.05 	: 
A,RCLAS,FNAWS,THS_HA,AT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 e	: 	: 	: 	: 
A,RCLAS,FNAWS,THS_HA,BG	: 	: 	-1 	6 	7 	5 	-2 	0 	0 	0 b	: 	-88 	0 	0 	0 	0 	-214 	-52 	: 
A,RCLAS,FNAWS,THS_HA,DE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	6.03 	11.54 	1.8 	0.23 	0.04 	15.02 	63.15 	9.32 	: 
A,RCLAS,FNAWS,THS_HA,HR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	13 	0 	-2.7 	2.2 	1.4 	0 	0 	: 
A,RCLAS,FNAWS,THS_HA,LT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	-7 	-2.65 	: 	: 	0 	: 	: 
A,RCLAS,FNAWS,THS_HA,LU	: 	: 	: 	: 	: 	: 	0.15 	0 	0.13 	0 	0.17 	0 	0 	0.14 	0 	0 	0.38 	0.28 	: 
A,RCLAS,FNAWS,THS_HA,NL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	: 	: 
A,RCLAS,FNAWS,THS_HA,NO	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1 	10 	9 	: 	0 	16 	: 	: 
A,RCLAS,FNAWS,THS_HA,PL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	-0.2 	0.2 	0.5 	3.6 	2 	0.2 	-1.3 	0.6 	: 
A,RCLAS,FNAWS,THS_HA,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 	0 	: 
A,RCLAS,FNAWS,THS_HA,RO	: 	: 	: 	: 	: 	: 	-2.56 	-15.31 	-10.19 	-37.31 	2.01 	11.26 	-7.9 	16.79 	0.8 	-2.87 	11.39 	163.15 	: 
A,RCLAS,FNAWS,THS_HA,SI	: 	: 	: 	: 	: 	: 	: 	: 	-0.4 	0 	0 	-0.18 	0 	0 	0 	0 	-0.02 	0 	0 
A,RCLAS,FNAWS,THS_HA,SK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	-1.2 	-2 	-0.75 	0 	0.21 	-0.43 	: 	0.21 	: 
A,RCLAS,FOR,MIO_EUR,BG	: 	: 	0 	0 	0 	0 	0 	0 	0 	0 b	87.43 	20.45 	0 	0 	0 	0 	0 	0 	: 
A,RCLAS,FOR,MIO_EUR,DE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	-17.56 	-8.72 	-3.23 	-0.36 	0.03 	104.01 	780.03 	: 	: 
A,RCLAS,FOR,MIO_EUR,DK	: 	: 	: 	: 	: 	: 	0 	0 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A,RCLAS,FOR,MIO_EUR,PL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 	0 	: 
A,RCLAS,FOR,MIO_EUR,RO	: 	: 	: 	: 	: 	: 	17.58 	13.81 	5.58 	6.56 	6.67 	5.65 	6.18 	1.64 	13.23 	26.62 	1.52 	29.21 	: 
A,RCLAS,FOR,MIO_EUR,SI	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	1.05 	0 	0 	0 	0 	0 	0 	0 
A,RCLAS,FOR,MIO_EUR,SK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.6 	1 	0.38 	0.26 	-0.11 	0.22 	: 	-0.11 	: 
A,RCLAS,FOR,MIO_NAC,BG	: 	: 	0 	0 	0 	0 	0 	0 	0 	0 b	171 	40 	0 	0 	0 	0 	0 	0 	: 
A,RCLAS,FOR,MIO_NAC,DE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	-17.56 	-8.72 	-3.23 	-0.36 	0.03 	104.01 	780.03 	: 	: 
A,RCLAS,FOR,MIO_NAC,DK	: 	: 	: 	: 	: 	: 	0 	0 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A,RCLAS,FOR,MIO_NAC,PL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 	0 	: 
A,RCLAS,FOR,MIO_NAC,RO	: 	: 	: 	: 	: 	: 	74.04 	58.53 	24.88 	29.01 	29.63 	25.12 	27.77 	7.5 	61.58 	126.31 	7.35 	143.75 	: 
A,RCLAS,FOR,MIO_NAC,SI	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	1.05 	0 	0 	0 	0 	0 	0 	0 
A,RCLAS,FOR,MIO_NAC,SK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.6 	1 	0.38 	0.26 	-0.11 	0.22 	: 	-0.11 	: 
A,RCLAS,FOR,THS_HA,AT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 e	: 	: 	: 	: 
A,RCLAS,FOR,THS_HA,BG	: 	: 	0 	0 	0 	0 	0 	0 	0 	0 b	0 	4 	0 	0 	0 	0 	0 	0 	: 
A,RCLAS,FOR,THS_HA,CY	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	: 	: 	: 	: 	: 	: 
A,RCLAS,FOR,THS_HA,DE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 	0 	0 	: 
A,RCLAS,FOR,THS_HA,DK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	: 	: 	: 	: 
A,RCLAS,FOR,THS_HA,HR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	6.7 	4.7 	2.5 	0.4 	0 	: 
A,RCLAS,FOR,THS_HA,LT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	3 	7 	1 	6.05 	: 	: 	0 	: 	: 
A,RCLAS,FOR,THS_HA,LU	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	: 
A,RCLAS,FOR,THS_HA,NL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	: 	: 
A,RCLAS,FOR,THS_HA,NO	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	-3 	3 	-3 	: 	2 	9 	: 	: 
A,RCLAS,FOR,THS_HA,PL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 	0 	: 
A,RCLAS,FOR,THS_HA,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 	0 	: 
A,RCLAS,FOR,THS_HA,RO	: 	: 	: 	: 	: 	: 	21.23 	19.5 	8.64 	8.42 	7.24 	5.39 	5.96 	1.61 	9.28 	19.04 	1.11 	0.04 	: 
A,RCLAS,FOR,THS_HA,SI	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0.7 	0 	0 	0 	0 	0 	0 	0 
A,RCLAS,FOR,THS_HA,SK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0.34 	0 	0 	: 	0 	: 
A,RCLAS,FOR,THS_HA,UK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1 	-1 	-2 	0.65 	-0.83 	: 	: 	: 	: 
A,RCLAS,OLWTC_AWS,MIO_EUR,BG	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	: 	: 	: 	: 	: 	: 
A,RCLAS,OLWTC_AWS,MIO_EUR,RO	: 	: 	: 	: 	: 	: 	1.07 	0.52 	0.34 	0.4 	0.18 	0.8 	0.38 	0.09 	0.8 	0.03 	0.04 	1.61 	: 
A,RCLAS,OLWTC_AWS,MIO_NAC,BG	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	: 	: 	: 	: 	: 	: 
A,RCLAS,OLWTC_AWS,MIO_NAC,RO	: 	: 	: 	: 	: 	: 	4.5 	2.2 	1.52 	1.77 	0.82 	3.55 	1.71 	0.42 	3.71 	0.13 	0.2 	7.9 	: 
A,RCLAS,OLWTC_AWS,THS_HA,AT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 e	: 	: 	: 	: 
A,RCLAS,OLWTC_AWS,THS_HA,BG	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 	: 	: 
A,RCLAS,OLWTC_AWS,THS_HA,HR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	: 
A,RCLAS,OLWTC_AWS,THS_HA,NO	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	: 	0 	: 	: 	: 
A,RCLAS,OLWTC_AWS,THS_HA,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 	0 	: 
A,RCLAS,OLWTC_AWS,THS_HA,RO	: 	: 	: 	: 	: 	: 	2.57 	1.46 	1.05 	1.02 	0.4 	1.51 	0.73 	0.19 	1.11 	0.04 	0.06 	2.37 	: 
A,RCLAS,OWL,MIO_EUR,BG	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 	0 	0 	: 
A,RCLAS,OWL,MIO_EUR,RO	: 	: 	: 	: 	: 	: 	0.2 	0.12 	0.24 	0.2 	-0.08 	0.24 	0.11 	0.34 	0.02 	0.11 	0.11 	-0.5 	: 
A,RCLAS,OWL,MIO_NAC,BG	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 	0 	0 	: 
A,RCLAS,OWL,MIO_NAC,RO	: 	: 	: 	: 	: 	: 	0.84 	0.51 	1.08 	0.87 	-0.36 	1.05 	0.5 	1.57 	0.1 	0.5 	0.55 	-2.46 	: 
A,RCLAS,OWL,THS_HA,AT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 e	: 	: 	: 	: 
A,RCLAS,OWL,THS_HA,BA	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.12 	: 	: 
A,RCLAS,OWL,THS_HA,BG	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 	0 	0 	: 
A,RCLAS,OWL,THS_HA,HR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	31 	0 	10 	0 	1.2 	0 	0 	: 
A,RCLAS,OWL,THS_HA,LT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	7 	52 	14 	: 	: 	: 	0 	: 	: 
A,RCLAS,OWL,THS_HA,NL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	: 	: 
A,RCLAS,OWL,THS_HA,NO	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	3 	0 	0 	: 	0 	-8 	: 	: 
A,RCLAS,OWL,THS_HA,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 	0 	: 
A,RCLAS,OWL,THS_HA,RO	: 	: 	: 	: 	: 	: 	0.48 	0.35 	0.77 	0.52 	-0.18 	0.46 	0.22 	0.69 	-0.03 	0.2 	-0.17 	-0.72 	: 
A,RCLAS,OWL_AWS,MIO_EUR,BG	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	: 	: 
A,RCLAS,OWL_AWS,MIO_EUR,RO	: 	: 	: 	: 	: 	: 	0.05 	0.04 	0.07 	0.06 	-0.08 	0.07 	0.03 	0.09 	0.02 	0.04 	0.11 	-0.5 	: 
A,RCLAS,OWL_AWS,MIO_NAC,BG	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	: 	: 
A,RCLAS,OWL_AWS,MIO_NAC,RO	: 	: 	: 	: 	: 	: 	0.23 	0.15 	0.3 	0.25 	-0.36 	0.3 	0.14 	0.43 	0.1 	0.17 	0.55 	-2.46 	: 
A,RCLAS,OWL_AWS,THS_HA,AT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 e	: 	: 	: 	: 
A,RCLAS,OWL_AWS,THS_HA,BA	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.12 	: 	: 
A,RCLAS,OWL_AWS,THS_HA,BG	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 	: 
A,RCLAS,OWL_AWS,THS_HA,HR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	: 
A,RCLAS,OWL_AWS,THS_HA,NO	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	: 	0 	: 	: 	: 
A,RCLAS,OWL_AWS,THS_HA,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 	0 	: 
A,RCLAS,OWL_AWS,THS_HA,RO	: 	: 	: 	: 	: 	: 	0.13 	0.1 	0.21 	0.15 	-0.18 	0.13 	0.06 	0.19 	-0.03 	0.05 	-0.17 	-0.72 	: 
A,REVAL,FAWS,MIO_EUR,BG	: 	: 	764.39 	572.66 	575.21 	-576.75 	0 	0 	0 	0 b	-70.05 	40.39 	0 	0 	0 	0 	0 	-8.18 	: 
A,REVAL,FAWS,MIO_EUR,DE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	3679.8 	-23180.23 	11119.17 	-2660.5 	-24239.34 	-67011.31 	-58447.05 	: 	: 
A,REVAL,FAWS,MIO_EUR,FR	: 	: 	: 	: 	: 	: 	: 	: 	268.82 	-61.26 	547.66 	322.78 	53.86 	756.94 	-271.91 	496.3 	728.65 e	1238.34 e	: 
A,REVAL,FAWS,MIO_EUR,PL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	813.54 	133.89 	-33.53 	274.28 	-230.58 	101.94 	113.17 	654.08 	: 
A,REVAL,FAWS,MIO_EUR,RO	: 	: 	: 	: 	: 	: 	-1.14 	-597.69 	-142.94 	673.73 	773.87 	679.67 	-1.24 	-4.03 	2267.19 	-2.75 	-8.61 	: 	: 
A,REVAL,FAWS,MIO_EUR,SI	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	-418.92 	-74.68 	-21.85 	32.2 	161.22 	0 	161.6 	0 	313.68 
A,REVAL,FAWS,MIO_EUR,SK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	9.19 	17 	17.93 	6.72 	0.9 	1.05 	0.84 	0.06 	: 
A,REVAL,FAWS,MIO_NAC,BG	: 	: 	1495 	1120 	1125 	-1128 	0 	0 	0 	0 b	-137 	79 	0 	0 	0 	0 	0 	-16 	: 
