Category,Scenario,Gas,Gapfilled 2021,Gapfilled 2022,Gapfilled 2023,Gapfilled 2024,Gapfilled 2025,Gapfilled 2026,Gapfilled 2027,Gapfilled 2028,Gapfilled 2029,Gapfilled 2030,Gapfilled 2031,Gapfilled 2032,Gapfilled 2033,Gapfilled 2034,Gapfilled 2035,Gapfilled 2036,Gapfilled 2037,Gapfilled 2038,Gapfilled 2039,Gapfilled 2040,Gapfilled 2041,Gapfilled 2042,Gapfilled 2043,Gapfilled 2044,Gapfilled 2045,Gapfilled 2046,Gapfilled 2047,Gapfilled 2048,Gapfilled 2049,Gapfilled 2050,Reported Value 2021,Reported Value 2022,Reported Value 2023,Reported Value 2024,Reported Value 2025,Reported Value 2026,Reported Value 2027,Reported Value 2028,Reported Value 2029,Reported Value 2030,Reported Value 2031,Reported Value 2032,Reported Value 2033,Reported Value 2034,Reported Value 2035,Reported Value 2036,Reported Value 2037,Reported Value 2038,Reported Value 2039,Reported Value 2040,Reported Value 2041,Reported Value 2042,Reported Value 2043,Reported Value 2044,Reported Value 2045,Reported Value 2046,Reported Value 2047,Reported Value 2048,Reported Value 2049,Reported Value 2050
Total excluding LULUCF,WAM,Total,47599.1,45062.9,42846.4,38948.8,36116.7,34302.5,32178.4,30027.9,27875.4,25667.2,24712.3,23697.5,22651.3,21629.1,20544.9,19321.4,18198.3,17119.0,16093.6,15103.4,14139.2,13217.3,12321.3,11450.3,10617.9,10067.3,9530.8,8998.6,8470.6,7951.5,47599.1031033021,45062.9438987772,42846.3666544876,38948.8381561208,36116.6511622268,34302.5236579656,32178.3563998366,30027.931681927,27875.3646251942,25667.1812517519,24712.281509928,23697.4538228099,22651.3316427962,21629.1033833354,20544.9359630895,19321.3883267919,18198.2546125156,17119.0403700255,16093.6345662337,15103.4225099436,14139.2352376534,13217.2965265274,12321.2788429175,11450.3408998922,10617.8633591896,10067.2551078187,9530.76614971476,8998.56710418922,8470.63962403581,7951.51285457387
Total excluding LULUCF,WEM,ESR,26946.3,26553.2,25887.0,23689.0,23008.9,22328.6,21540.5,20787.3,20038.5,19227.4,18819.1,18404.2,17980.1,17542.1,17108.7,16703.0,16316.3,15954.6,15607.0,15268.0,14980.9,14718.0,14473.1,14246.9,14043.0,13848.5,13674.6,13507.9,13352.2,13207.7,26946.2682682388,26553.1542370945,25886.9647554757,23689.0365217009,23008.9376773468,22328.635700518,21540.510530974,20787.2947875683,20038.457635341,19227.3937526839,18819.1233696558,18404.164217249,17980.0653762496,17542.0690745466,17108.6551666255,16702.9556207427,16316.2845800497,15954.5644072326,15606.9612457333,15267.9853196291,14980.9233434544,14718.0203228411,14473.1448137637,14246.8580708994,14043.0181217837,13848.504619891,13674.5765525672,13507.9137783397,13352.2321455296,13207.6900515316
Total excluding LULUCF,WEM,ETS,20649.4,18510.0,17194.2,15678.3,13725.4,12494.6,11187.4,9807.0,8406.6,7002.8,6529.9,5993.6,5428.0,4890.6,4352.1,3945.8,3578.7,3197.2,2822.2,2444.5,1991.9,1539.8,1079.6,614.6,151.6,-306.9,-757.6,-1205.8,-1651.6,-2095.0,20649.3843751455,18510.0398913543,17194.1974162752,15678.3470401021,13725.353223839,12494.5649068708,11187.3523544469,9807.03257947669,8406.57311931759,7002.84095209815,6529.88851095053,5993.6498588063,5427.98652142917,4890.64697287369,4352.07857088989,3945.84296432708,3578.6897135149,3197.15236390701,2822.17953211696,2444.50347102187,1991.93425448228,1539.75886250696,1079.62194285107,614.551832715335,151.611542705998,-306.882417482264,-757.572847502497,-1205.80326106372,-1651.61446946501,-2095.0460259571
Total excluding LULUCF,WEM,Total,47677.4,45214.5,43276.4,39562.6,36929.5,35018.4,32923.1,30789.5,28640.2,26425.4,25544.2,24593.0,23603.3,22627.9,21655.9,20844.0,20090.2,19346.9,18624.3,17907.7,17168.1,16453.0,15748.0,15056.6,14389.8,13736.8,13112.2,12497.3,11895.8,11307.8,47677.3912433843,45214.4727284487,43276.3607717509,39562.582161803,36929.4895011858,35018.3992073888,32923.0614854209,30789.525967045,28640.2293546586,26425.4333047821,25544.2104806064,24593.0126760553,23603.2504976787,22627.9146474203,21655.9323375154,20843.9971850698,20090.1728935646,19346.9153711396,18624.3393778503,17907.687390651,17168.0561979367,16452.977785348,15747.9653566147,15056.6085036148,14389.8282644897,13736.8208024088,13112.2023050647,12497.309117276,11895.8162760646,11307.8426255745
Total including LULUCF,WAM,ESR,26868.0,26401.6,25457.0,23075.3,22196.1,21612.8,20795.8,20025.7,19273.6,18469.1,17987.2,17508.6,17028.1,16543.3,15997.7,15180.3,14424.4,13726.7,13076.3,12463.7,11952.1,11482.3,11046.5,10640.6,10271.1,10178.9,10093.1,10009.2,9927.1,9851.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total including LULUCF,WAM,ETS,20649.4,18510.0,17194.2,15678.3,13725.3,12494.6,11187.4,9807.0,8406.5,7002.9,6529.9,5993.6,5428.0,4890.7,4352.1,3945.9,3578.7,3197.2,2822.2,2444.5,1991.9,1539.8,1079.6,614.6,151.6,-306.9,-757.5,-1205.8,-1651.6,-2095.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total including LULUCF,WAM,Total,26331.1,23641.3,20482.9,16213.9,13104.9,15709.1,13144.4,10388.3,7659.6,4741.8,3425.2,2062.1,681.4,-692.5,-2113.1,-939.4,-2129.4,-3298.4,-4378.4,-5347.3,-6311.5,-7233.4,-8129.5,-9000.4,-9832.8,-10383.4,-10919.9,-11452.2,-11980.1,-12499.2,26331.1064476368,23641.2990507227,20482.8591666811,16213.8942598809,13104.8850398979,15709.078150475,13144.3522356102,10388.3369482916,7659.64816570849,4741.76410871807,3425.23766156865,2062.06253976314,681.409868768027,-692.451328186648,-2113.12240657385,-939.408606387248,-2129.36762856325,-3298.44797306933,-4378.35594572876,-5347.26199690494,,,,,,,,,,
Total including LULUCF,WEM,ESR,26946.3,26553.2,25887.0,23689.0,23008.9,22328.6,21540.5,20787.3,20038.5,19227.4,18819.1,18404.2,17980.1,17542.1,17108.7,16703.0,16316.3,15954.6,15607.0,15268.0,14980.9,14718.0,14473.1,14246.9,14043.0,13848.5,13674.6,13507.9,13352.2,13207.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total including LULUCF,WEM,ETS,20649.4,18510.0,17194.2,15678.3,13725.3,12494.6,11187.4,9807.0,8406.5,7002.9,6529.9,5993.6,5428.0,4890.7,4352.1,3945.9,3578.7,3197.2,2822.2,2444.5,1991.9,1539.8,1079.6,614.6,151.6,-306.9,-757.5,-1205.8,-1651.6,-2095.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total including LULUCF,WEM,Total,26409.4,23792.8,20912.9,16827.6,13917.7,16425.0,13889.1,11149.9,8424.5,5500.0,4257.2,2957.6,1633.3,306.4,-1002.1,583.2,-237.4,-1070.6,-1847.7,-2543.0,-3282.6,-3997.7,-4702.7,-5394.0,-6060.9,-6713.9,-7338.4,-7953.4,-8554.7,-9142.9,26409.394587719,23792.8278803943,20912.8532839443,16827.6382655631,13917.7233788569,16424.9536998982,13889.0573211945,11149.9312334096,8424.51289517288,5500.01616174826,4257.16663224706,2957.62139300849,1633.32872365061,306.359935898225,-1002.12603214799,583.20025189064,-237.449347514314,-1070.5729719552,-1847.65113411217,-2542.9971161976,,,,,,,,,,
