Category,Scenario,Gas,Gapfilled 2021,Gapfilled 2022,Gapfilled 2023,Gapfilled 2024,Gapfilled 2025,Gapfilled 2026,Gapfilled 2027,Gapfilled 2028,Gapfilled 2029,Gapfilled 2030,Gapfilled 2031,Gapfilled 2032,Gapfilled 2033,Gapfilled 2034,Gapfilled 2035,Gapfilled 2036,Gapfilled 2037,Gapfilled 2038,Gapfilled 2039,Gapfilled 2040,Gapfilled 2041,Gapfilled 2042,Gapfilled 2043,Gapfilled 2044,Gapfilled 2045,Gapfilled 2046,Gapfilled 2047,Gapfilled 2048,Gapfilled 2049,Gapfilled 2050,Reported Value 2021,Reported Value 2022,Reported Value 2023,Reported Value 2024,Reported Value 2025,Reported Value 2026,Reported Value 2027,Reported Value 2028,Reported Value 2029,Reported Value 2030,Reported Value 2031,Reported Value 2032,Reported Value 2033,Reported Value 2034,Reported Value 2035,Reported Value 2036,Reported Value 2037,Reported Value 2038,Reported Value 2039,Reported Value 2040,Reported Value 2045,Reported Value 2050
1.A.4. Other sectors,WOM,Total,1490.3,1469.4,1448.4,1427.5,1406.6,1401.8,1397.1,1392.3,1387.6,1382.8,1373.0,1363.1,1353.3,1343.5,1333.6,1330.5,1327.3,1324.2,1321.0,1317.9,1314.14,1310.38,1306.62,1302.86,1299.1,1295.36,1291.62,1287.88,1284.14,1280.4,1490.3026954168,1469.37174735308,1448.44079928936,1427.50985122563,1406.57890316191,1401.82896969275,1397.07903622358,1392.32910275442,1387.57916928526,1382.82923581609,1372.98784830461,1363.14646079313,1353.30507328165,1343.46368577016,1333.62229825868,1330.47040402625,1327.31850979381,1324.16661556138,1321.01472132895,1317.86282709652,1299.1461129196,1280.42939874268
1.A.5. Other,WAM,ESR,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1353256,4.1353256,4.1353256,4.1353256,4.1353256,4.1353256,4.1353256,4.1353256,4.1353256,4.1353256,4.1353256,4.1353256,4.1353256,4.1353256,4.1353256,4.1353256,4.1353256,4.1353256,4.1353256,4.1353256,4.1353256,4.1353256
1.A.5. Other,WAM,Total,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1353256,4.1353256,4.1353256,4.1353256,4.1353256,4.1353256,4.1353256,4.1353256,4.1353256,4.1353256,4.1353256,4.1353256,4.1353256,4.1353256,4.1353256,4.1353256,4.1353256,4.1353256,4.1353256,4.1353256,4.1353256,4.1353256
1.A.5. Other,WEM,ESR,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1353256,4.1353256,4.1353256,4.1353256,4.1353256,4.1353256,4.1353256,4.1353256,4.1353256,4.1353256,4.1353256,4.1353256,4.1353256,4.1353256,4.1353256,4.1353256,4.1353256,4.1353256,4.1353256,4.1353256,4.1353256,4.1353256
1.A.5. Other,WEM,Total,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1353256,4.1353256,4.1353256,4.1353256,4.1353256,4.1353256,4.1353256,4.1353256,4.1353256,4.1353256,4.1353256,4.1353256,4.1353256,4.1353256,4.1353256,4.1353256,4.1353256,4.1353256,4.1353256,4.1353256,4.1353256,4.1353256
1.A.5. Other,WOM,ESR,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1353256,4.1353256,4.1353256,4.1353256,4.1353256,4.1353256,4.1353256,4.1353256,4.1353256,4.1353256,4.1353256,4.1353256,4.1353256,4.1353256,4.1353256,4.1353256,4.1353256,4.1353256,4.1353256,4.1353256,4.1353256,4.1353256
1.A.5. Other,WOM,Total,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1353256,4.1353256,4.1353256,4.1353256,4.1353256,4.1353256,4.1353256,4.1353256,4.1353256,4.1353256,4.1353256,4.1353256,4.1353256,4.1353256,4.1353256,4.1353256,4.1353256,4.1353256,4.1353256,4.1353256,4.1353256,4.1353256
1.B. Fugitive emissions from fuels,WAM,ESR,351.5,350.2,348.8,347.4,346.1,341.9,337.7,333.5,329.3,261.1,265.0,268.8,272.7,276.6,287.2,286.1,285.0,283.9,282.9,281.8,264.08,246.36,228.64,210.92,193.2,175.48,157.76,140.04,122.32,104.6,351.526965052736,350.165873243004,348.804781433272,347.443689623541,346.082597813811,341.896500579814,337.710403345816,333.524306111819,329.338208877821,261.092374531088,264.961260591891,268.830146652694,272.699032713497,276.5679187743,287.187105580285,286.1047633653,285.022421150315,283.94007893533,282.857736720345,281.77539450536,193.183027840026,104.590661174692
1.B. Fugitive emissions from fuels,WAM,ETS,56.9,56.3,55.8,55.2,54.6,53.8,52.9,52.1,51.2,38.5,38.5,38.5,38.5,38.5,39.7,39.4,39.1,38.8,38.5,38.2,34.38,30.56,26.74,22.92,19.1,19.1,19.1,19.1,19.1,19.1,56.87545760037,56.3137582534866,55.7520589066031,55.1903595597197,54.6286602128365,53.772136442683,52.9156126725295,52.059088902376,51.2025651322225,38.4814388086941,38.4814388086941,38.4814388086941,38.4814388086941,38.4814388086941,39.7316724041956,39.4217865416717,39.1119006791478,38.8020148166239,38.4921289541,38.1822430915762,19.0911215457881,
1.B. Fugitive emissions from fuels,WAM,Total,408.4,406.5,404.6,402.6,400.7,395.7,390.6,385.6,380.5,299.6,303.4,307.3,311.2,315.0,326.9,325.5,324.1,322.7,321.3,320.0,298.46,276.92,255.38,233.84,212.3,190.76,169.22,147.68,126.14,104.6,408.402422653106,406.479631496491,404.556840339876,402.634049183261,400.711258026648,395.668637022497,390.626016018346,385.583395014195,380.540774010044,299.573813339782,303.442699400585,307.311585461388,311.180471522191,315.049357582994,326.918777984481,325.526549906972,324.134321829463,322.742093751954,321.349865674445,319.957637596937,212.274149385814,104.590661174692
1.B. Fugitive emissions from fuels,WEM,ESR,368.2,369.1,370.0,370.8,371.7,366.9,362.1,357.2,352.4,347.5,350.4,353.3,356.1,359.0,361.8,310.2,307.3,304.5,301.6,298.7,299.06,299.42,299.78,300.14,300.5,300.86,301.22,301.58,301.94,302.3,368.223005920382,369.098500019116,369.973994117849,370.849488216582,371.724982315315,366.888877885175,362.052773455033,357.21666902489,352.380564594749,347.544460164608,350.402979097732,353.261498030857,356.12001696398,358.978535897105,361.837054830229,310.193702575537,307.322122041158,304.450541506777,301.5789609724,298.70738043802,300.490580028586,302.273779619153
1.B. Fugitive emissions from fuels,WEM,ETS,59.5,59.3,59.1,58.9,58.6,57.1,55.5,53.9,52.3,50.7,51.2,51.6,52.1,52.5,53.0,42.7,41.4,40.1,38.9,37.6,37.46,37.32,37.18,37.04,36.9,36.74,36.58,36.42,36.26,36.1,59.5425280788416,59.3160432000152,59.0895583211888,58.8630734423625,58.636588563536,57.0564627458365,55.4763369281366,53.8962111104368,52.316085292737,50.7359594750374,51.1833140527382,51.630668630439,52.0780232081397,52.5253777858405,52.9727323635413,42.6733644193367,41.4070914169218,40.1408184145069,38.8745454120924,37.6082724096773,36.8578546686622,36.1074369276471
1.B. Fugitive emissions from fuels,WEM,Total,427.8,428.4,429.1,429.7,430.4,423.9,417.5,411.1,404.7,398.3,401.6,404.9,408.2,411.5,414.8,352.9,348.7,344.6,340.5,336.3,336.5,336.7,336.9,337.1,337.3,337.52,337.74,337.96,338.18,338.4,427.765533999224,428.414543219131,429.063552439038,429.712561658945,430.361570878851,423.945340631011,417.529110383169,411.112880135327,404.696649887486,398.280419639646,401.58629315047,404.892166661296,408.19804017212,411.503913682945,414.80978719377,352.867066994874,348.72921345808,344.591359921284,340.453506384493,336.315652847697,337.348434697249,338.3812165468
1.B. Fugitive emissions from fuels,WOM,ESR,427.2,427.5,427.8,428.0,428.3,428.4,428.5,428.7,428.8,428.9,429.1,429.2,429.4,429.5,429.7,429.9,430.1,430.3,430.5,430.7,430.9,431.1,431.3,431.5,431.7,431.92,432.14,432.36,432.58,432.8,427.220864749121,427.489201707762,427.757538666402,428.025875625043,428.294212583683,428.420390364703,428.546568145722,428.672745926741,428.79892370776,428.925101488779,429.078735217619,429.232368946459,429.386002675298,429.539636404138,429.693270132978,429.893021315232,430.092772497486,430.292523679739,430.492274861993,430.692026044247,431.72120276224,432.750379480234
1.B. Fugitive emissions from fuels,WOM,ETS,69.9,69.9,69.9,69.9,69.9,69.9,69.9,69.9,69.9,69.9,69.9,69.9,69.9,69.9,69.9,69.9,69.9,69.9,69.9,69.9,69.9,69.9,69.9,69.9,69.9,69.9,69.9,69.9,69.9,69.9,69.8956462387334,69.8956462387334,69.8956462387334,69.8956462387334,69.8956462387334,69.8956462387334,69.8956462387334,69.8956462387334,69.8956462387334,69.8956462387334,69.8956462387334,69.8956462387334,69.8956462387334,69.8956462387334,69.8956462387334,69.8956462387334,69.8956462387334,69.8956462387334,69.8956462387334,69.8956462387334,69.8956462387334,69.8956462387334
1.B. Fugitive emissions from fuels,WOM,Total,497.1,497.4,497.7,497.9,498.2,498.3,498.4,498.6,498.7,498.8,499.0,499.1,499.3,499.4,499.6,499.8,500.0,500.2,500.4,500.6,500.8,501.0,501.2,501.4,501.6,501.8,502.0,502.2,502.4,502.6,497.116510987854,497.384847946495,497.653184905135,497.921521863776,498.189858822417,498.316036603436,498.442214384455,498.568392165474,498.694569946493,498.820747727512,498.974381456352,499.128015185192,499.281648914032,499.435282642872,499.588916371712,499.788667553965,499.988418736219,500.188169918473,500.387921100726,500.58767228298,501.616849000974,502.646025718967
2. Industrial processes,WAM,ESR,461.4,450.1,433.0,422.9,403.8,386.1,375.7,367.8,337.7,321.9,305.7,291.5,280.1,270.1,261.5,251.6,244.2,238.8,233.7,228.8,228.34,227.88,227.42,226.96,226.5,226.06,225.62,225.18,224.74,224.3,461.371239382054,450.059607436376,432.990621652036,422.923983070514,403.808613371025,386.136858258149,375.727375599339,367.817620212088,337.681932307395,321.929462852937,305.708288492665,291.538232172586,280.083358750198,270.146684516609,261.523624428853,251.600437564815,244.225232111428,238.824692259872,233.652472520572,228.811135001893,226.541371443597,224.2716078853
2. Industrial processes,WAM,ETS,709.5,712.8,716.1,719.4,722.7,724.0,725.3,726.7,728.0,729.3,731.0,732.6,734.3,735.9,737.5,668.7,599.9,531.1,462.3,393.5,378.32,363.14,347.96,332.78,317.6,302.42,287.24,272.06,256.88,241.7,709.512720617328,712.798263791066,716.083806964802,719.369350138539,722.654893312275,723.988306363536,725.321719414797,726.655132466058,727.988545517319,729.321958568579,730.964817730278,732.607676891978,734.250536053677,735.893395215376,737.536254377085,668.722324926019,599.908395474924,531.094466023829,462.280536572763,393.466607121655,317.58505554143,241.703503961205
2. Industrial processes,WAM,Total,1170.9,1162.9,1149.1,1142.3,1126.5,1110.1,1101.0,1094.5,1065.7,1051.3,1036.7,1024.1,1014.3,1006.0,999.1,920.3,844.1,769.9,695.9,622.3,606.66,591.02,575.38,559.74,544.1,528.48,512.86,497.24,481.62,466.0,1170.88395999938,1162.85787122744,1149.07442861684,1142.29333320905,1126.4635066833,1110.12516462169,1101.04909501414,1094.47275267815,1065.67047782471,1051.25142142152,1036.67310622294,1024.14590906456,1014.33389480387,1006.04007973199,999.059878805938,920.322762490834,844.133627586352,769.919158283701,695.933009093335,622.277742123548,544.126426985027,465.975111846505
2. Industrial processes,WEM,ESR,461.8,450.5,433.4,423.4,404.2,386.6,376.2,368.3,338.1,322.4,306.1,292.0,280.5,270.6,262.0,252.0,244.7,239.3,234.1,229.2,228.72,228.24,227.76,227.28,226.8,226.3,225.8,225.3,224.8,224.3,461.809832822855,450.498200877176,433.429215092836,423.362576511315,404.247206811824,386.575451698949,376.165969040138,368.256213652889,338.120525748196,322.368056293738,306.146881933467,291.976825613387,280.521952190999,270.58527795741,261.962217869666,252.039031005662,244.66382555225,239.263285700697,234.091065961401,229.249728442695,226.760668163997,224.271607885299
2. Industrial processes,WEM,ETS,709.1,712.4,715.6,718.9,722.2,724.9,727.5,730.2,732.8,735.5,737.9,740.4,742.9,745.4,747.8,750.3,752.8,755.3,757.8,760.3,761.72,763.14,764.56,765.98,767.4,768.84,770.28,771.72,773.16,774.6,709.074127176528,712.359670350265,715.645213524002,718.930756697738,722.216299871476,724.866541255783,727.516782640092,730.1670240244,732.817265408708,735.467506793016,737.939105079072,740.41070336513,742.882301651187,745.353899937244,747.825498223301,750.328250253882,752.831002284464,755.333754315046,757.836506345627,760.339258376209,767.447209979829,774.555161583449
2. Industrial processes,WEM,Total,1170.9,1162.9,1149.1,1142.3,1126.5,1111.4,1103.7,1098.4,1070.9,1057.8,1044.1,1032.4,1023.4,1015.9,1009.8,1002.4,997.5,994.6,991.9,989.6,990.52,991.44,992.36,993.28,994.2,995.12,996.04,996.96,997.88,998.8,1170.88395999938,1162.85787122744,1149.07442861684,1142.29333320905,1126.4635066833,1111.44199295473,1103.68275168023,1098.42323767729,1070.9377911569,1057.83556308675,1044.08598701254,1032.38752897852,1023.40425384219,1015.93917789465,1009.78771609297,1002.36728125954,997.494827836714,994.597040015743,991.927572307028,989.588986818904,994.207878143826,998.826769468748
2. Industrial processes,WOM,ESR,686.1,713.8,727.2,764.5,767.0,768.2,799.5,826.3,794.8,807.3,807.1,809.2,812.0,814.7,817.7,821.3,825.7,829.9,834.0,837.9,840.3,842.7,845.1,847.5,849.9,852.28,854.66,857.04,859.42,861.8,686.091664855809,713.757401088745,727.219800918885,764.489917846336,766.996570376078,768.157302013472,799.528887750108,826.301418641529,794.762335041411,807.316291946962,807.05274362652,809.246797181608,812.02397305208,814.703321052862,817.694569679929,821.293233985337,825.663362576611,829.871473543862,833.998718496356,837.884273292114,849.861532829125,861.838792366136
2. Industrial processes,WOM,ETS,709.1,712.4,715.6,718.9,722.2,724.9,727.5,730.2,732.8,735.5,737.9,740.4,742.9,745.4,747.8,750.3,752.8,755.3,757.8,760.3,761.72,763.14,764.56,765.98,767.4,768.84,770.28,771.72,773.16,774.6,709.074127176528,712.359670350265,715.645213524002,718.930756697738,722.216299871476,724.866541255783,727.516782640092,730.1670240244,732.817265408708,735.467506793016,737.939105079072,740.41070336513,742.882301651187,745.353899937244,747.825498223301,750.328250253882,752.831002284464,755.333754315046,757.836506345627,760.339258376209,767.447209979829,774.555161583449
2. Industrial processes,WOM,Total,1395.2,1426.1,1442.9,1483.4,1489.2,1493.0,1527.0,1556.5,1527.6,1542.8,1545.0,1549.7,1554.9,1560.1,1565.5,1571.6,1578.5,1585.2,1591.8,1598.2,1602.02,1605.84,1609.66,1613.48,1617.3,1621.12,1624.94,1628.76,1632.58,1636.4,1395.16579203234,1426.11707143901,1442.86501444289,1483.42067454407,1489.21287024755,1493.02384326926,1527.0456703902,1556.46844266593,1527.57960045012,1542.78379873998,1544.99184870559,1549.65750054674,1554.90627470327,1560.05722099011,1565.52006790323,1571.62148423922,1578.49436486107,1585.20522785891,1591.83522484198,1598.22353166832,1617.30874280895,1636.39395394958
3. Agriculture,WAM,ESR,1815.6,1811.3,1807.0,1802.8,1798.6,1794.4,1790.4,1786.3,1782.3,1778.4,1730.3,1719.1,1707.9,1696.9,1686.0,1675.2,1664.5,1653.9,1643.4,1633.0,1607.68,1582.36,1557.04,1531.72,1506.4,1481.08,1455.76,1430.44,1405.12,1379.8,1815.61831332327,1811.27777769506,1806.99191759838,1802.75901601125,1798.5773987139,1794.44543289544,1790.36152581601,1786.3241235217,1782.33170960989,1778.38280404254,1730.30309931708,1719.06010536392,1707.92834697874,1696.90574579024,1685.99027124314,1675.17993913976,1664.47281023536,1653.86698888519,1643.36062174086,1632.9518964939,1506.37819781005,1379.80449912621
3. Agriculture,WAM,Total,1815.6,1811.3,1807.0,1802.8,1798.6,1794.4,1790.4,1786.3,1782.3,1778.4,1730.3,1719.1,1707.9,1696.9,1686.0,1675.2,1664.5,1653.9,1643.4,1633.0,1607.68,1582.36,1557.04,1531.72,1506.4,1481.08,1455.76,1430.44,1405.12,1379.8,1815.61831332327,1811.27777769506,1806.99191759838,1802.75901601125,1798.5773987139,1794.44543289544,1790.36152581601,1786.3241235217,1782.33170960989,1778.38280404254,1730.30309931708,1719.06010536392,1707.92834697874,1696.90574579024,1685.99027124314,1675.17993913976,1664.47281023536,1653.86698888519,1643.36062174086,1632.9518964939,1506.37819781005,1379.80449912621
3. Agriculture,WEM,ESR,1843.0,1847.8,1852.7,1857.5,1862.4,1867.2,1872.1,1876.9,1881.7,1886.6,1889.3,1892.0,1894.8,1897.5,1900.2,1902.9,1905.6,1908.4,1911.1,1913.8,1916.44,1919.08,1921.72,1924.36,1927.0,1929.66,1932.32,1934.98,1937.64,1940.3,1842.96107595828,1847.81166455535,1852.66144450232,1857.51041579919,1862.35957844596,1867.20693244263,1872.05347778919,1876.89921448566,1881.74514253203,1886.5892619283,1889.31353308604,1892.03687022779,1894.75927335358,1897.48174246339,1900.20227755722,1902.92187863508,1905.64054569697,1908.35827874288,1911.07507777282,1913.79194278678,1927.0210782238,1940.25021366082
3. Agriculture,WEM,Total,1843.0,1847.8,1852.7,1857.5,1862.4,1867.2,1872.1,1876.9,1881.7,1886.6,1889.3,1892.0,1894.8,1897.5,1900.2,1902.9,1905.6,1908.4,1911.1,1913.8,1916.44,1919.08,1921.72,1924.36,1927.0,1929.66,1932.32,1934.98,1937.64,1940.3,1842.96107595828,1847.81166455535,1852.66144450232,1857.51041579919,1862.35957844596,1867.20693244263,1872.05347778919,1876.89921448566,1881.74514253203,1886.5892619283,1889.31353308604,1892.03687022779,1894.75927335358,1897.48174246339,1900.20227755722,1902.92187863508,1905.64054569697,1908.35827874288,1911.07507777282,1913.79194278678,1927.0210782238,1940.25021366082
3. Agriculture,WOM,ESR,1911.2,1916.1,1921.1,1926.0,1931.0,1935.9,1940.9,1945.8,1950.8,1955.7,1958.6,1961.4,1964.2,1967.0,1969.8,1972.6,1975.5,1978.3,1981.1,1983.9,1986.64,1989.38,1992.12,1994.86,1997.6,2000.36,2003.12,2005.88,2008.64,2011.4,1911.19428445016,1916.1446762061,1921.09484813787,1926.04480024548,1930.99453252892,1935.94404498819,1940.8933376233,1945.84241043424,1950.79126342102,1955.73989658363,1958.55645599237,1961.37279557695,1964.18891533736,1967.00481527361,1969.82049538569,1972.6359556736,1975.45119613735,1978.26621677694,1981.08101759235,1983.8955985836,1997.63745418182,2011.37930978004
3. Agriculture,WOM,Total,1911.2,1916.1,1921.1,1926.0,1931.0,1935.9,1940.9,1945.8,1950.8,1955.7,1958.6,1961.4,1964.2,1967.0,1969.8,1972.6,1975.5,1978.3,1981.1,1983.9,1986.64,1989.38,1992.12,1994.86,1997.6,2000.36,2003.12,2005.88,2008.64,2011.4,1911.19428445016,1916.1446762061,1921.09484813787,1926.04480024548,1930.99453252892,1935.94404498819,1940.8933376233,1945.84241043424,1950.79126342102,1955.73989658363,1958.55645599237,1961.37279557695,1964.18891533736,1967.00481527361,1969.82049538569,1972.6359556736,1975.45119613735,1978.26621677694,1981.08101759235,1983.8955985836,1997.63745418182,2011.37930978004
"4. Land Use, Land-Use Change and Forestry (LULUCF, reported emissions and removals) (9)",WAM,Total,-2516.9,-2595.4,-2351.5,-2468.8,-2240.7,-2253.3,-2104.9,-2500.9,-2144.9,-2218.3,-2363.7,-2493.6,-2636.0,-1812.9,-1810.6,-1887.6,-1940.6,-1814.9,-2072.9,-1909.0,-1948.18,-1987.36,-2026.54,-2065.72,-2104.9,-2144.1,-2183.3,-2222.5,-2261.7,-2300.9,-2516.92864315674,-2595.35086364252,-2351.51620350814,-2468.75545456889,-2240.71468222399,-2253.32515984471,-2104.87150930038,-2500.91393192329,-2144.85198323636,-2218.34099013079,-2363.73038923678,-2493.58562475136,-2635.98060115344,-1812.92093352861,-1810.6112196093,-1887.60143785514,-1940.5937822361,-1814.88751897799,-2072.90545478829,-1908.98060146665,-2104.93008751205,-2300.87957355745
"4. Land Use, Land-Use Change and Forestry (LULUCF, reported emissions and removals) (9)",WEM,Total,-7643.7,-7964.1,-6088.0,-3006.3,-3347.1,-3660.4,-4007.2,-4290.1,-4543.6,-4781.4,-4907.3,-4443.7,-2375.6,-2434.6,-2512.6,-2603.8,-2716.2,-1579.5,-925.9,-1311.4,-1150.94,-990.48,-830.02,-669.56,-509.1,-348.62,-188.14,-27.66,132.82,293.3,-7643.71729620626,-7964.10097933703,-6088.01249690376,-3006.27624520244,-3347.09551570884,-3660.44326658368,-4007.17613546034,-4290.05206678483,-4543.61979454346,-4781.36788257865,-4907.33129248807,-4443.70649037414,-2375.57867806315,-2434.61135756029,-2512.60453955305,-2603.80262981265,-2716.17814676292,-1579.53612326915,-925.930285167704,-1311.44313529698,-509.059714778527,293.32370573993
4.A. Forest land,WAM,Total,-2419.6,-2509.5,-2271.0,-2387.4,-2158.9,-2173.7,-1963.8,-2350.5,-1984.6,-2047.8,-2184.2,-2307.0,-2459.9,-1647.8,-1657.8,-1747.5,-1812.1,-1687.4,-1946.4,-1771.8,-1799.58,-1827.36,-1855.14,-1882.92,-1910.7,-1938.5,-1966.3,-1994.1,-2021.9,-2049.7,-2419.61507036982,-2509.53864273899,-2271.03155101364,-2387.43395383846,-2158.92846222454,-2173.70075795929,-1963.8237896219,-2350.51375698719,-1984.64874282181,-2047.77843226974,-2184.24647310715,-2307.04402745071,-2459.90821529125,-1647.77836378676,-1657.75860223466,-1747.46889356552,-1812.09011154025,-1687.43181985867,-1946.40907455199,-1771.82701144632,-1910.74716453688,-2049.66731762745
4.A. Forest land,WEM,Total,-7454.0,-7788.8,-5922.9,-2854.4,-3234.7,-3581.1,-3895.5,-4182.6,-4445.3,-4689.6,-4820.8,-4361.5,-2312.7,-2388.8,-2482.6,-2587.4,-2710.7,-1582.6,-935.7,-1314.5,-1141.6,-968.7,-795.8,-622.9,-450.0,-277.1,-104.2,68.7,241.6,414.5,-7453.99363359779,-7788.77392282843,-5922.9353290673,-2854.37522988365,-3234.66314381868,-3581.09769055256,-3895.48680998074,-4182.63026438495,-4445.25939726844,-4689.57011606214,-4820.76892541124,-4361.51512665976,-2312.65134572267,-2388.79336190906,-2482.62595052609,-2587.41311961393,-2710.68542075771,-1582.64809998743,-935.735243907487,-1314.45892371414,-449.980491469918,414.497940774308
4.B. Cropland,WAM,Total,277.4,278.7,279.0,279.2,279.5,282.4,285.6,287.0,288.4,289.8,291.1,293.5,294.0,294.5,295.0,296.5,297.3,298.2,299.0,298.7,292.24,285.78,279.32,272.86,266.4,259.94,253.48,247.02,240.56,234.1,277.398407070947,278.715321944681,278.978596387724,279.241870830768,279.505145273811,282.355309671207,285.559410467714,286.966927973046,288.375044440219,289.783157465083,291.132864825767,293.52190349512,294.008006077578,294.494660127637,294.98213597921,296.493908955657,297.343083940165,298.187398267024,299.03634583903,298.662651252634,266.399431489513,234.136211726391
4.B. Cropland,WEM,Total,277.4,278.7,279.0,279.2,279.5,282.4,285.6,287.0,288.4,289.8,291.1,293.5,294.0,294.5,295.0,296.5,297.3,298.2,299.0,298.7,292.24,285.78,279.32,272.86,266.4,259.94,253.48,247.02,240.56,234.1,277.398407070947,278.715321944681,278.978596387724,279.241870830768,279.505145273811,282.355309671207,285.559410467714,286.966927973046,288.375044440219,289.783157465083,291.132864825767,293.52190349512,294.008006077578,294.494660127637,294.98213597921,296.493908955657,297.343083940165,298.187398267024,299.03634583903,298.662651252634,266.399431489513,234.136211726391
4.C. Grassland,WAM,Total,-282.4,-254.9,-238.5,-221.7,-204.8,-188.1,-240.0,-237.6,-235.2,-232.8,-230.4,-228.0,-215.3,-202.5,-189.7,-176.9,-164.2,-151.4,-138.6,-136.8,-135.8,-134.8,-133.8,-132.8,-131.8,-130.78,-129.76,-128.74,-127.72,-126.7,-282.420700523229,-254.93039133895,-238.528432849203,-221.700417344683,-204.845890274812,-188.098309145284,-239.999722408073,-237.640292515506,-235.218376634439,-232.806688970127,-230.412577478992,-228.018168207601,-215.251753973988,-202.477963550869,-189.707818898045,-176.940003526221,-164.171468056962,-151.402128026835,-138.632202837404,-136.820754519505,-131.763255992318,-126.70575746513
4.C. Grassland,WEM,Total,-281.6,-254.1,-237.7,-221.0,-204.2,-187.5,-239.4,-237.1,-234.7,-232.3,-229.9,-227.5,-214.8,-202.0,-189.2,-176.5,-163.7,-150.9,-138.2,-136.4,-135.38,-134.36,-133.34,-132.32,-131.3,-130.28,-129.26,-128.24,-127.22,-126.2,-281.568015034794,-254.096859581807,-237.745785193251,-220.968653789921,-204.16501082124,-187.468313792903,-239.395931980296,-237.062707012331,-234.666996055867,-232.281513316159,-229.913606749627,-227.545402402839,-214.780373488273,-202.007968384203,-189.239209050425,-176.472778997649,-163.705628847439,-150.937674136359,-138.169134265976,-136.357685948077,-131.300187420889,-126.242688893702
4.D. Wetlands,WAM,Total,-2.2,-2.2,-2.1,-2.1,-2.0,-2.0,-1.8,-1.6,-1.4,-1.2,-1.1,-0.9,-0.7,-0.6,-0.5,-0.4,-0.2,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-2.19522285714286,-2.16806333333333,-2.12053416666667,-2.073005,-2.02547583333333,-1.97794666666667,-1.79403277777778,-1.61011888888889,-1.426205,-1.24229111111111,-1.05837722222222,-0.874463333333334,-0.749540000000001,-0.624616666666667,-0.499693333333334,-0.37477,-0.249846666666667,-0.124923333333333,,,,
4.D. Wetlands,WEM,Total,-2.2,-2.2,-2.1,-2.1,-2.0,-2.0,-1.8,-1.6,-1.4,-1.2,-1.1,-0.9,-0.7,-0.6,-0.5,-0.7,-0.5,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-2.19522285714286,-2.16806333333333,-2.12053416666667,-2.073005,-2.02547583333333,-1.97794666666667,-1.79403277777778,-1.61011888888889,-1.426205,-1.24229111111111,-1.05837722222222,-0.874463333333334,-0.749540000000001,-0.624616666666667,-0.499693333333334,-0.749540000000001,-0.499693333333334,-0.249846666666667,,,,
4.E. Settlements,WAM,Total,114.0,101.4,89.2,76.9,64.7,52.5,46.4,40.3,34.2,28.2,22.1,16.0,17.2,18.4,19.6,20.8,22.0,12.9,3.7,-4.9,-9.56,-14.22,-18.88,-23.54,-28.2,-32.84,-37.48,-42.12,-46.76,-51.4,114.032934351884,101.444936434494,89.171556934814,76.9387993720463,64.7262626724435,52.4539935388417,46.3724416347739,40.3004089930839,34.2330291434283,28.1631082568317,22.0860939532729,16.0125140361591,17.2197204150473,18.4269362183288,19.6332327724756,20.8389344350488,22.0453409111262,12.8600606502949,3.66389773126126,-4.8781620912778,-28.1500677123056,-51.4219733333333
