A,FT53_SO,C_2_99_HEADS,CY	0 	0 	0 	0 
A,FT53_SO,C_2_99_HEADS,CZ	0 	0 	0 	0 
A,FT53_SO,C_2_99_HEADS,DE	450 	180 	180 	120 
A,FT53_SO,C_2_99_HEADS,DK	0 	0 	0 	0 
A,FT53_SO,C_2_99_HEADS,EE	0 	0 	0 	0 
A,FT53_SO,C_2_99_HEADS,EL	0 	0 	0 	0 
A,FT53_SO,C_2_99_HEADS,ES	2400 	2180 	940 	1270 
A,FT53_SO,C_2_99_HEADS,FI	0 	0 	0 	0 
A,FT53_SO,C_2_99_HEADS,FR	9410 	6440 	6820 	8190 
A,FT53_SO,C_2_99_HEADS,HR	: 	0 	0 	0 
A,FT53_SO,C_2_99_HEADS,HU	520 	390 	540 	430 
A,FT53_SO,C_2_99_HEADS,IE	: 	0 	0 	0 
A,FT53_SO,C_2_99_HEADS,IT	0 	0 	60 	0 
A,FT53_SO,C_2_99_HEADS,LT	20 	0 	0 	0 
A,FT53_SO,C_2_99_HEADS,LU	0 	0 	0 	: 
A,FT53_SO,C_2_99_HEADS,LV	0 	0 	50 	0 
A,FT53_SO,C_2_99_HEADS,ME	: 	: 	0 	: 
A,FT53_SO,C_2_99_HEADS,MT	0 	0 	0 	0 
A,FT53_SO,C_2_99_HEADS,NL	290 	130 	170 	60 
A,FT53_SO,C_2_99_HEADS,NO	: 	0 	0 	0 
A,FT53_SO,C_2_99_HEADS,PL	210 	270 	250 	110 
A,FT53_SO,C_2_99_HEADS,PT	260 	440 	60 	40 
A,FT53_SO,C_2_99_HEADS,RO	30 	10 	50 	20 
A,FT53_SO,C_2_99_HEADS,SE	0 	0 	0 	0 
A,FT53_SO,C_2_99_HEADS,SI	0 	20 	20 	0 
A,FT53_SO,C_2_99_HEADS,SK	10 	0 	20 	0 
A,FT53_SO,C_2_99_HEADS,UK	700 	460 	460 	310 
A,FT53_SO,C_2_99_HOLD,AT	50 	20 	50 	10 
A,FT53_SO,C_2_99_HOLD,BE	40 	30 	40 	20 
A,FT53_SO,C_2_99_HOLD,BG	0 	60 	10 	0 
A,FT53_SO,C_2_99_HOLD,CH	: 	: 	20 	: 
A,FT53_SO,C_2_99_HOLD,CY	0 	0 	0 	0 
A,FT53_SO,C_2_99_HOLD,CZ	0 	0 	0 	0 
A,FT53_SO,C_2_99_HOLD,DE	60 	20 	20 	20 
A,FT53_SO,C_2_99_HOLD,DK	0 	0 	0 	0 
A,FT53_SO,C_2_99_HOLD,EE	0 	0 	0 	0 
A,FT53_SO,C_2_99_HOLD,EL	0 	0 	0 	0 
A,FT53_SO,C_2_99_HOLD,ES	220 	210 	80 	90 
A,FT53_SO,C_2_99_HOLD,FI	0 	0 	0 	0 
A,FT53_SO,C_2_99_HOLD,FR	380 	290 	270 	330 
A,FT53_SO,C_2_99_HOLD,HR	: 	0 	0 	0 
A,FT53_SO,C_2_99_HOLD,HU	50 	10 	50 	10 
A,FT53_SO,C_2_99_HOLD,IE	: 	0 	0 	0 
A,FT53_SO,C_2_99_HOLD,IT	0 	0 	10 	0 
A,FT53_SO,C_2_99_HOLD,LT	10 	0 	0 	0 
A,FT53_SO,C_2_99_HOLD,LU	0 	0 	0 	: 
A,FT53_SO,C_2_99_HOLD,LV	0 	0 	10 	0 
A,FT53_SO,C_2_99_HOLD,ME	: 	: 	0 	: 
A,FT53_SO,C_2_99_HOLD,MT	0 	0 	0 	0 
A,FT53_SO,C_2_99_HOLD,NL	30 	20 	10 	10 
A,FT53_SO,C_2_99_HOLD,NO	: 	0 	0 	0 
A,FT53_SO,C_2_99_HOLD,PL	70 	60 	140 	50 
A,FT53_SO,C_2_99_HOLD,PT	120 	70 	40 	40 
A,FT53_SO,C_2_99_HOLD,RO	30 	10 	40 	20 
A,FT53_SO,C_2_99_HOLD,SE	0 	0 	0 	0 
A,FT53_SO,C_2_99_HOLD,SI	0 	10 	10 	0 
A,FT53_SO,C_2_99_HOLD,SK	10 	0 	20 	0 
A,FT53_SO,C_2_99_HOLD,UK	60 	20 	30 	30 
A,FT53_SO,C_2_HEADS,AT	740 	460 	600 	260 
A,FT53_SO,C_2_HEADS,BE	3310 	2690 	4060 	2060 
A,FT53_SO,C_2_HEADS,BG	410 	380 	920 	290 
A,FT53_SO,C_2_HEADS,CH	: 	: 	1580 	: 
A,FT53_SO,C_2_HEADS,CY	0 	0 	0 	0 
A,FT53_SO,C_2_HEADS,CZ	1490 	3750 	0 	0 
A,FT53_SO,C_2_HEADS,DE	9380 	7330 	5630 	7690 
A,FT53_SO,C_2_HEADS,DK	240 	0 	0 	0 
A,FT53_SO,C_2_HEADS,EE	20 	10 	0 	0 
A,FT53_SO,C_2_HEADS,EL	0 	70 	40 	0 
A,FT53_SO,C_2_HEADS,ES	8260 	10230 	5350 	4030 
A,FT53_SO,C_2_HEADS,FI	0 	0 	0 	0 
A,FT53_SO,C_2_HEADS,FR	28460 	18920 	23970 	25640 
A,FT53_SO,C_2_HEADS,HR	: 	70 	0 	0 
A,FT53_SO,C_2_HEADS,HU	5710 	8290 	5500 	4900 
A,FT53_SO,C_2_HEADS,IE	: 	0 	0 	0 
A,FT53_SO,C_2_HEADS,IT	410 	1400 	450 	1160 
A,FT53_SO,C_2_HEADS,LT	150 	50 	80 	50 
A,FT53_SO,C_2_HEADS,LU	0 	0 	0 	: 
A,FT53_SO,C_2_HEADS,LV	130 	140 	300 	150 
A,FT53_SO,C_2_HEADS,ME	: 	: 	60 	: 
A,FT53_SO,C_2_HEADS,MT	220 	100 	30 	0 
A,FT53_SO,C_2_HEADS,NL	3520 	3950 	2500 	1490 
A,FT53_SO,C_2_HEADS,NO	: 	0 	0 	0 
A,FT53_SO,C_2_HEADS,PL	16200 	15390 	5990 	2520 
A,FT53_SO,C_2_HEADS,PT	790 	980 	480 	120 
A,FT53_SO,C_2_HEADS,RO	2830 	1200 	3450 	620 
A,FT53_SO,C_2_HEADS,SE	0 	0 	0 	0 
A,FT53_SO,C_2_HEADS,SI	180 	360 	280 	280 
A,FT53_SO,C_2_HEADS,SK	60 	100 	50 	70 
A,FT53_SO,C_2_HEADS,UK	3420 	1890 	2420 	1930 
A,FT53_SO,C_2_HOLD,AT	70 	40 	60 	20 
A,FT53_SO,C_2_HOLD,BE	60 	50 	50 	30 
A,FT53_SO,C_2_HOLD,BG	240 	300 	480 	190 
A,FT53_SO,C_2_HOLD,CH	: 	: 	40 	: 
A,FT53_SO,C_2_HOLD,CY	0 	0 	0 	0 
A,FT53_SO,C_2_HOLD,CZ	20 	30 	10 	0 
A,FT53_SO,C_2_HOLD,DE	170 	140 	80 	90 
A,FT53_SO,C_2_HOLD,DK	10 	0 	0 	0 
A,FT53_SO,C_2_HOLD,EE	10 	10 	0 	0 
A,FT53_SO,C_2_HOLD,EL	0 	20 	10 	0 
A,FT53_SO,C_2_HOLD,ES	290 	270 	130 	110 
A,FT53_SO,C_2_HOLD,FI	0 	0 	0 	0 
A,FT53_SO,C_2_HOLD,FR	540 	450 	420 	390 
A,FT53_SO,C_2_HOLD,HR	: 	40 	0 	0 
A,FT53_SO,C_2_HOLD,HU	700 	460 	530 	380 
A,FT53_SO,C_2_HOLD,IE	: 	0 	0 	0 
A,FT53_SO,C_2_HOLD,IT	130 	60 	50 	10 
A,FT53_SO,C_2_HOLD,LT	50 	40 	40 	50 
A,FT53_SO,C_2_HOLD,LU	0 	0 	0 	: 
A,FT53_SO,C_2_HOLD,LV	60 	60 	90 	90 
A,FT53_SO,C_2_HOLD,ME	: 	: 	40 	: 
A,FT53_SO,C_2_HOLD,MT	10 	0 	10 	0 
A,FT53_SO,C_2_HOLD,NL	70 	50 	40 	30 
A,FT53_SO,C_2_HOLD,NO	: 	0 	0 	0 
A,FT53_SO,C_2_HOLD,PL	5120 	3970 	1610 	560 
A,FT53_SO,C_2_HOLD,PT	180 	140 	130 	110 
A,FT53_SO,C_2_HOLD,RO	1460 	510 	2740 	400 
A,FT53_SO,C_2_HOLD,SE	0 	0 	0 	0 
A,FT53_SO,C_2_HOLD,SI	10 	30 	20 	10 
A,FT53_SO,C_2_HOLD,SK	30 	50 	30 	30 
A,FT53_SO,C_2_HOLD,UK	120 	40 	60 	50 
A,FT53_SO,C_3_1_1_HEADS,AT	240 	220 	350 	30 
A,FT53_SO,C_3_1_1_HEADS,BE	340 	390 	1330 	140 
A,FT53_SO,C_3_1_1_HEADS,BG	20230 	12960 	14560 	5740 
A,FT53_SO,C_3_1_1_HEADS,CH	: 	: 	250 	: 
A,FT53_SO,C_3_1_1_HEADS,CY	40 	30 	0 	0 
A,FT53_SO,C_3_1_1_HEADS,CZ	390 	450 	150 	280 
A,FT53_SO,C_3_1_1_HEADS,DE	860 	1130 	300 	880 
A,FT53_SO,C_3_1_1_HEADS,DK	0 	0 	0 	0 
A,FT53_SO,C_3_1_1_HEADS,EE	0 	140 	60 	90 
A,FT53_SO,C_3_1_1_HEADS,EL	2210 	1060 	1050 	400 
A,FT53_SO,C_3_1_1_HEADS,ES	15140 	17450 	7880 	6210 
A,FT53_SO,C_3_1_1_HEADS,FI	0 	0 	0 	0 
A,FT53_SO,C_3_1_1_HEADS,FR	6460 	10750 	8380 	1330 
A,FT53_SO,C_3_1_1_HEADS,HR	: 	360 	510 	760 
A,FT53_SO,C_3_1_1_HEADS,HU	11150 	10710 	7850 	5930 
A,FT53_SO,C_3_1_1_HEADS,IE	: 	0 	60 	0 
A,FT53_SO,C_3_1_1_HEADS,IT	0 	0 	380 	420 
A,FT53_SO,C_3_1_1_HEADS,LT	0 	20 	80 	70 
A,FT53_SO,C_3_1_1_HEADS,LU	0 	0 	0 	: 
A,FT53_SO,C_3_1_1_HEADS,LV	0 	70 	140 	80 
A,FT53_SO,C_3_1_1_HEADS,ME	: 	: 	130 	: 
A,FT53_SO,C_3_1_1_HEADS,MT	70 	0 	70 	0 
A,FT53_SO,C_3_1_1_HEADS,NL	730 	530 	300 	260 
A,FT53_SO,C_3_1_1_HEADS,NO	: 	0 	0 	0 
A,FT53_SO,C_3_1_1_HEADS,PL	580 	910 	490 	260 
A,FT53_SO,C_3_1_1_HEADS,PT	2760 	2940 	1780 	740 
A,FT53_SO,C_3_1_1_HEADS,RO	18280 	13080 	43620 	13440 
A,FT53_SO,C_3_1_1_HEADS,SE	0 	0 	0 	0 
A,FT53_SO,C_3_1_1_HEADS,SI	0 	0 	0 	0 
A,FT53_SO,C_3_1_1_HEADS,SK	60 	230 	0 	0 
A,FT53_SO,C_3_1_1_HEADS,UK	3450 	3230 	4200 	4970 
A,FT53_SO,C_3_1_1_HOLD,AT	30 	10 	30 	10 
A,FT53_SO,C_3_1_1_HOLD,BE	20 	20 	20 	10 
A,FT53_SO,C_3_1_1_HOLD,BG	6020 	3880 	3440 	1120 
A,FT53_SO,C_3_1_1_HOLD,CH	: 	: 	20 	: 
A,FT53_SO,C_3_1_1_HOLD,CY	10 	10 	0 	0 
A,FT53_SO,C_3_1_1_HOLD,CZ	80 	60 	10 	30 
A,FT53_SO,C_3_1_1_HOLD,DE	50 	40 	30 	20 
A,FT53_SO,C_3_1_1_HOLD,DK	0 	0 	0 	0 
A,FT53_SO,C_3_1_1_HOLD,EE	0 	10 	10 	10 
A,FT53_SO,C_3_1_1_HOLD,EL	210 	100 	80 	20 
A,FT53_SO,C_3_1_1_HOLD,ES	260 	260 	230 	220 
A,FT53_SO,C_3_1_1_HOLD,FI	0 	0 	0 	0 
A,FT53_SO,C_3_1_1_HOLD,FR	520 	480 	320 	200 
A,FT53_SO,C_3_1_1_HOLD,HR	: 	100 	110 	160 
A,FT53_SO,C_3_1_1_HOLD,HU	1960 	1650 	1720 	1220 
A,FT53_SO,C_3_1_1_HOLD,IE	: 	0 	10 	0 
A,FT53_SO,C_3_1_1_HOLD,IT	0 	0 	20 	10 
A,FT53_SO,C_3_1_1_HOLD,LT	0 	10 	20 	30 
A,FT53_SO,C_3_1_1_HOLD,LU	0 	0 	0 	: 
A,FT53_SO,C_3_1_1_HOLD,LV	0 	30 	20 	20 
A,FT53_SO,C_3_1_1_HOLD,ME	: 	: 	20 	: 
A,FT53_SO,C_3_1_1_HOLD,MT	30 	0 	20 	0 
A,FT53_SO,C_3_1_1_HOLD,NL	30 	30 	10 	10 
A,FT53_SO,C_3_1_1_HOLD,NO	: 	0 	0 	0 
A,FT53_SO,C_3_1_1_HOLD,PL	190 	110 	90 	30 
A,FT53_SO,C_3_1_1_HOLD,PT	480 	400 	300 	230 
A,FT53_SO,C_3_1_1_HOLD,RO	6470 	3600 	11140 	4060 
A,FT53_SO,C_3_1_1_HOLD,SE	0 	0 	0 	0 
A,FT53_SO,C_3_1_1_HOLD,SI	0 	0 	0 	0 
A,FT53_SO,C_3_1_1_HOLD,SK	20 	60 	0 	0 
A,FT53_SO,C_3_1_1_HOLD,UK	150 	80 	110 	100 
A,FT53_SO,C_3_1_99_HEADS,AT	100 	170 	480 	140 
A,FT53_SO,C_3_1_99_HEADS,BE	20 	20 	130 	0 
A,FT53_SO,C_3_1_99_HEADS,BG	2620 	960 	1760 	480 
A,FT53_SO,C_3_1_99_HEADS,CH	: 	: 	180 	: 
A,FT53_SO,C_3_1_99_HEADS,CY	10 	0 	0 	0 
A,FT53_SO,C_3_1_99_HEADS,CZ	410 	290 	130 	200 
A,FT53_SO,C_3_1_99_HEADS,DE	530 	900 	190 	0 
A,FT53_SO,C_3_1_99_HEADS,DK	0 	0 	0 	0 
A,FT53_SO,C_3_1_99_HEADS,EE	20 	50 	20 	0 
A,FT53_SO,C_3_1_99_HEADS,EL	560 	470 	430 	90 
A,FT53_SO,C_3_1_99_HEADS,ES	710 	1000 	1070 	990 
A,FT53_SO,C_3_1_99_HEADS,FI	0 	0 	0 	0 
A,FT53_SO,C_3_1_99_HEADS,FR	1370 	1460 	1060 	360 
A,FT53_SO,C_3_1_99_HEADS,HR	: 	310 	260 	490 
A,FT53_SO,C_3_1_99_HEADS,HU	7770 	6810 	8140 	6100 
A,FT53_SO,C_3_1_99_HEADS,IE	: 	0 	60 	0 
A,FT53_SO,C_3_1_99_HEADS,IT	0 	0 	0 	70 
A,FT53_SO,C_3_1_99_HEADS,LT	0 	50 	80 	120 
A,FT53_SO,C_3_1_99_HEADS,LU	0 	0 	0 	: 
A,FT53_SO,C_3_1_99_HEADS,LV	0 	20 	100 	100 
A,FT53_SO,C_3_1_99_HEADS,ME	: 	: 	80 	: 
A,FT53_SO,C_3_1_99_HEADS,MT	90 	0 	10 	0 
A,FT53_SO,C_3_1_99_HEADS,NL	870 	610 	440 	260 
A,FT53_SO,C_3_1_99_HEADS,NO	: 	0 	0 	0 
A,FT53_SO,C_3_1_99_HEADS,PL	530 	1380 	300 	280 
A,FT53_SO,C_3_1_99_HEADS,PT	690 	690 	620 	350 
A,FT53_SO,C_3_1_99_HEADS,RO	2990 	2980 	14800 	10500 
A,FT53_SO,C_3_1_99_HEADS,SE	0 	0 	0 	0 
A,FT53_SO,C_3_1_99_HEADS,SI	0 	0 	0 	0 
A,FT53_SO,C_3_1_99_HEADS,SK	310 	140 	100 	320 
A,FT53_SO,C_3_1_99_HEADS,UK	4960 	3950 	4950 	5050 
A,FT53_SO,C_3_1_99_HOLD,AT	20 	10 	40 	20 
A,FT53_SO,C_3_1_99_HOLD,BE	10 	10 	10 	0 
A,FT53_SO,C_3_1_99_HOLD,BG	1510 	490 	610 	270 
A,FT53_SO,C_3_1_99_HOLD,CH	: 	: 	20 	: 
A,FT53_SO,C_3_1_99_HOLD,CY	10 	0 	0 	0 
A,FT53_SO,C_3_1_99_HOLD,CZ	80 	60 	10 	30 
A,FT53_SO,C_3_1_99_HOLD,DE	40 	40 	30 	0 
A,FT53_SO,C_3_1_99_HOLD,DK	0 	0 	0 	0 
A,FT53_SO,C_3_1_99_HOLD,EE	10 	10 	10 	0 
A,FT53_SO,C_3_1_99_HOLD,EL	190 	70 	70 	20 
A,FT53_SO,C_3_1_99_HOLD,ES	160 	240 	140 	170 
A,FT53_SO,C_3_1_99_HOLD,FI	0 	0 	0 	0 
A,FT53_SO,C_3_1_99_HOLD,FR	460 	420 	230 	150 
A,FT53_SO,C_3_1_99_HOLD,HR	: 	80 	100 	160 
A,FT53_SO,C_3_1_99_HOLD,HU	2300 	2040 	2440 	1820 
A,FT53_SO,C_3_1_99_HOLD,IE	: 	0 	10 	0 
A,FT53_SO,C_3_1_99_HOLD,IT	0 	0 	0 	10 
A,FT53_SO,C_3_1_99_HOLD,LT	0 	10 	20 	30 
A,FT53_SO,C_3_1_99_HOLD,LU	0 	0 	0 	: 
A,FT53_SO,C_3_1_99_HOLD,LV	0 	10 	20 	20 
A,FT53_SO,C_3_1_99_HOLD,ME	: 	: 	10 	: 
A,FT53_SO,C_3_1_99_HOLD,MT	30 	0 	10 	0 
A,FT53_SO,C_3_1_99_HOLD,NL	30 	20 	10 	10 
A,FT53_SO,C_3_1_99_HOLD,NO	: 	0 	0 	0 
A,FT53_SO,C_3_1_99_HOLD,PL	190 	310 	80 	70 
A,FT53_SO,C_3_1_99_HOLD,PT	330 	320 	220 	140 
A,FT53_SO,C_3_1_99_HOLD,RO	1810 	1250 	4310 	1340 
A,FT53_SO,C_3_1_99_HOLD,SE	0 	0 	0 	0 
A,FT53_SO,C_3_1_99_HOLD,SI	0 	0 	0 	0 
A,FT53_SO,C_3_1_99_HOLD,SK	100 	60 	20 	30 
A,FT53_SO,C_3_1_99_HOLD,UK	170 	90 	120 	110 
A,FT53_SO,C_3_1_HEADS,AT	340 	390 	830 	170 
A,FT53_SO,C_3_1_HEADS,BE	360 	410 	1460 	190 
A,FT53_SO,C_3_1_HEADS,BG	22850 	13920 	16320 	6220 
A,FT53_SO,C_3_1_HEADS,CH	: 	: 	440 	: 
A,FT53_SO,C_3_1_HEADS,CY	50 	40 	0 	0 
A,FT53_SO,C_3_1_HEADS,CZ	800 	740 	270 	480 
A,FT53_SO,C_3_1_HEADS,DE	1390 	2030 	490 	1330 
A,FT53_SO,C_3_1_HEADS,DK	0 	0 	0 	0 
A,FT53_SO,C_3_1_HEADS,EE	50 	190 	80 	90 
A,FT53_SO,C_3_1_HEADS,EL	2770 	1520 	1480 	480 
A,FT53_SO,C_3_1_HEADS,ES	15850 	18460 	8950 	7200 
A,FT53_SO,C_3_1_HEADS,FI	0 	0 	0 	0 
A,FT53_SO,C_3_1_HEADS,FR	7830 	12210 	9440 	1690 
A,FT53_SO,C_3_1_HEADS,HR	: 	660 	770 	1240 
A,FT53_SO,C_3_1_HEADS,HU	18920 	17520 	15990 	12020 
A,FT53_SO,C_3_1_HEADS,IE	: 	0 	130 	0 
A,FT53_SO,C_3_1_HEADS,IT	0 	0 	440 	490 
A,FT53_SO,C_3_1_HEADS,LT	0 	70 	160 	190 
A,FT53_SO,C_3_1_HEADS,LU	0 	0 	0 	: 
A,FT53_SO,C_3_1_HEADS,LV	0 	90 	240 	180 
A,FT53_SO,C_3_1_HEADS,ME	: 	: 	210 	: 
A,FT53_SO,C_3_1_HEADS,MT	160 	0 	80 	0 
A,FT53_SO,C_3_1_HEADS,NL	1600 	1150 	740 	520 
A,FT53_SO,C_3_1_HEADS,NO	: 	0 	0 	0 
A,FT53_SO,C_3_1_HEADS,PL	1100 	2290 	790 	540 
A,FT53_SO,C_3_1_HEADS,PT	3450 	3630 	2400 	1090 
A,FT53_SO,C_3_1_HEADS,RO	21270 	16060 	58420 	23930 
A,FT53_SO,C_3_1_HEADS,SE	0 	0 	0 	0 
A,FT53_SO,C_3_1_HEADS,SI	0 	0 	0 	0 
A,FT53_SO,C_3_1_HEADS,SK	370 	370 	120 	680 
A,FT53_SO,C_3_1_HEADS,UK	8410 	7180 	9160 	10020 
A,FT53_SO,C_3_1_HOLD,AT	30 	10 	40 	20 
A,FT53_SO,C_3_1_HOLD,BE	20 	20 	20 	10 
A,FT53_SO,C_3_1_HOLD,BG	6310 	4010 	3480 	1120 
A,FT53_SO,C_3_1_HOLD,CH	: 	: 	20 	: 
A,FT53_SO,C_3_1_HOLD,CY	10 	10 	0 	0 
A,FT53_SO,C_3_1_HOLD,CZ	110 	70 	10 	30 
A,FT53_SO,C_3_1_HOLD,DE	60 	40 	30 	20 
A,FT53_SO,C_3_1_HOLD,DK	0 	0 	0 	0 
A,FT53_SO,C_3_1_HOLD,EE	10 	10 	10 	10 
A,FT53_SO,C_3_1_HOLD,EL	260 	100 	100 	20 
A,FT53_SO,C_3_1_HOLD,ES	260 	280 	240 	220 
A,FT53_SO,C_3_1_HOLD,FI	0 	0 	0 	0 
A,FT53_SO,C_3_1_HOLD,FR	590 	490 	330 	200 
A,FT53_SO,C_3_1_HOLD,HR	: 	100 	110 	170 
A,FT53_SO,C_3_1_HOLD,HU	2770 	2450 	2860 	2040 
A,FT53_SO,C_3_1_HOLD,IE	: 	0 	10 	0 
A,FT53_SO,C_3_1_HOLD,IT	0 	0 	20 	10 
A,FT53_SO,C_3_1_HOLD,LT	0 	10 	20 	30 
A,FT53_SO,C_3_1_HOLD,LU	0 	0 	0 	: 
A,FT53_SO,C_3_1_HOLD,LV	0 	30 	20 	30 
A,FT53_SO,C_3_1_HOLD,ME	: 	: 	20 	: 
A,FT53_SO,C_3_1_HOLD,MT	40 	0 	20 	0 
A,FT53_SO,C_3_1_HOLD,NL	40 	30 	20 	10 
A,FT53_SO,C_3_1_HOLD,NO	: 	0 	0 	0 
A,FT53_SO,C_3_1_HOLD,PL	210 	350 	110 	90 
A,FT53_SO,C_3_1_HOLD,PT	480 	400 	310 	230 
A,FT53_SO,C_3_1_HOLD,RO	6530 	3920 	13730 	4850 
A,FT53_SO,C_3_1_HOLD,SE	0 	0 	0 	0 
A,FT53_SO,C_3_1_HOLD,SI	0 	0 	0 	0 
A,FT53_SO,C_3_1_HOLD,SK	120 	100 	30 	30 
A,FT53_SO,C_3_1_HOLD,UK	180 	100 	120 	110 
A,FT53_SO,C_3_2_1_HEADS,AT	70 	50 	0 	0 
A,FT53_SO,C_3_2_1_HEADS,BE	0 	0 	0 	0 
A,FT53_SO,C_3_2_1_HEADS,BG	17520 	10480 	12580 	3780 
A,FT53_SO,C_3_2_1_HEADS,CH	: 	: 	60 	: 
A,FT53_SO,C_3_2_1_HEADS,CY	0 	100 	80 	0 
A,FT53_SO,C_3_2_1_HEADS,CZ	60 	40 	0 	0 
A,FT53_SO,C_3_2_1_HEADS,DE	: 	: 	0 	0 
A,FT53_SO,C_3_2_1_HEADS,DK	0 	0 	0 	0 
A,FT53_SO,C_3_2_1_HEADS,EE	90 	30 	10 	90 
A,FT53_SO,C_3_2_1_HEADS,EL	980 	540 	560 	90 
A,FT53_SO,C_3_2_1_HEADS,ES	3630 	2500 	2220 	1070 
A,FT53_SO,C_3_2_1_HEADS,FI	0 	0 	0 	0 
A,FT53_SO,C_3_2_1_HEADS,FR	320 	360 	460 	500 
A,FT53_SO,C_3_2_1_HEADS,HR	: 	320 	60 	0 
A,FT53_SO,C_3_2_1_HEADS,HU	4620 	3120 	4440 	3560 
A,FT53_SO,C_3_2_1_HEADS,IE	: 	0 	0 	0 
A,FT53_SO,C_3_2_1_HEADS,IT	0 	50 	190 	0 
A,FT53_SO,C_3_2_1_HEADS,LT	0 	0 	30 	20 
A,FT53_SO,C_3_2_1_HEADS,LU	0 	0 	0 	: 
A,FT53_SO,C_3_2_1_HEADS,LV	40 	70 	40 	40 
A,FT53_SO,C_3_2_1_HEADS,ME	: 	: 	110 	: 
A,FT53_SO,C_3_2_1_HEADS,MT	30 	0 	30 	0 
A,FT53_SO,C_3_2_1_HEADS,NL	0 	0 	20 	0 
A,FT53_SO,C_3_2_1_HEADS,NO	: 	0 	0 	0 
A,FT53_SO,C_3_2_1_HEADS,PL	810 	1340 	530 	160 
A,FT53_SO,C_3_2_1_HEADS,PT	1990 	960 	660 	260 
A,FT53_SO,C_3_2_1_HEADS,RO	14700 	8660 	21230 	8530 
A,FT53_SO,C_3_2_1_HEADS,SE	: 	: 	0 	: 
A,FT53_SO,C_3_2_1_HEADS,SI	0 	10 	30 	10 
A,FT53_SO,C_3_2_1_HEADS,SK	640 	940 	20 	20 
A,FT53_SO,C_3_2_1_HEADS,UK	100 	80 	90 	130 
A,FT53_SO,C_3_2_1_HOLD,AT	20 	10 	0 	0 
A,FT53_SO,C_3_2_1_HOLD,BE	0 	0 	0 	0 
A,FT53_SO,C_3_2_1_HOLD,BG	9160 	5690 	5370 	1510 
A,FT53_SO,C_3_2_1_HOLD,CH	: 	: 	10 	: 
A,FT53_SO,C_3_2_1_HOLD,CY	0 	20 	10 	0 
A,FT53_SO,C_3_2_1_HOLD,CZ	40 	30 	0 	0 
A,FT53_SO,C_3_2_1_HOLD,DE	: 	: 	0 	0 
A,FT53_SO,C_3_2_1_HOLD,DK	0 	0 	0 	0 
A,FT53_SO,C_3_2_1_HOLD,EE	20 	10 	10 	20 
A,FT53_SO,C_3_2_1_HOLD,EL	160 	100 	110 	40 
A,FT53_SO,C_3_2_1_HOLD,ES	170 	190 	120 	50 
A,FT53_SO,C_3_2_1_HOLD,FI	0 	0 	0 	0 
A,FT53_SO,C_3_2_1_HOLD,FR	110 	110 	70 	110 
A,FT53_SO,C_3_2_1_HOLD,HR	: 	200 	30 	0 
A,FT53_SO,C_3_2_1_HOLD,HU	2490 	1410 	2060 	1620 
A,FT53_SO,C_3_2_1_HOLD,IE	: 	0 	0 	0 
A,FT53_SO,C_3_2_1_HOLD,IT	0 	20 	20 	0 
A,FT53_SO,C_3_2_1_HOLD,LT	0 	0 	20 	10 
A,FT53_SO,C_3_2_1_HOLD,LU	0 	0 	0 	: 
A,FT53_SO,C_3_2_1_HOLD,LV	10 	40 	20 	10 
A,FT53_SO,C_3_2_1_HOLD,ME	: 	: 	50 	: 
A,FT53_SO,C_3_2_1_HOLD,MT	30 	0 	10 	0 
A,FT53_SO,C_3_2_1_HOLD,NL	0 	0 	10 	0 
A,FT53_SO,C_3_2_1_HOLD,NO	: 	0 	0 	0 
A,FT53_SO,C_3_2_1_HOLD,PL	630 	1120 	250 	50 
A,FT53_SO,C_3_2_1_HOLD,PT	570 	350 	230 	120 
A,FT53_SO,C_3_2_1_HOLD,RO	6510 	4370 	11870 	4850 
A,FT53_SO,C_3_2_1_HOLD,SE	: 	: 	0 	: 
A,FT53_SO,C_3_2_1_HOLD,SI	0 	10 	10 	10 
A,FT53_SO,C_3_2_1_HOLD,SK	390 	550 	10 	20 
A,FT53_SO,C_3_2_1_HOLD,UK	50 	30 	20 	20 
A,FT53_SO,C_3_2_99_HEADS,AT	30 	140 	30 	0 
A,FT53_SO,C_3_2_99_HEADS,BE	0 	0 	0 	0 
A,FT53_SO,C_3_2_99_HEADS,BG	2670 	990 	1780 	390 
A,FT53_SO,C_3_2_99_HEADS,CH	: 	: 	70 	: 
A,FT53_SO,C_3_2_99_HEADS,CY	0 	30 	50 	: c
A,FT53_SO,C_3_2_99_HEADS,CZ	50 	60 	0 	0 
A,FT53_SO,C_3_2_99_HEADS,DE	: 	: 	0 	120 
A,FT53_SO,C_3_2_99_HEADS,DK	0 	0 	0 	0 
A,FT53_SO,C_3_2_99_HEADS,EE	60 	30 	10 	20 
A,FT53_SO,C_3_2_99_HEADS,EL	140 	530 	350 	100 
A,FT53_SO,C_3_2_99_HEADS,ES	140 	670 	360 	130 
A,FT53_SO,C_3_2_99_HEADS,FI	0 	0 	0 	0 
A,FT53_SO,C_3_2_99_HEADS,FR	3930 	5690 	500 	380 
A,FT53_SO,C_3_2_99_HEADS,HR	: 	470 	150 	0 
A,FT53_SO,C_3_2_99_HEADS,HU	4780 	4090 	5070 	5340 
A,FT53_SO,C_3_2_99_HEADS,IE	: 	0 	0 	0 
A,FT53_SO,C_3_2_99_HEADS,IT	100 	0 	0 	0 
